game_id,season,week,season_type,start_date,start_time_tbd,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
302450154,2010,1,regular,2010-09-02T22:30:00.000Z,FALSE,FALSE,FALSE,0,3630,BB&T Field,154,Wake Forest,ACC,fbs,53,0.8574969410677336,NA,NA,2506,Presbyterian College,Big South,fcs,13,0.14250305893226645,NA,NA,NA,NA,NA
302452050,2010,1,regular,2010-09-02T23:00:00.000Z,NA,FALSE,FALSE,0,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,27,0.624190810354041,NA,NA,2546,Southeast Missouri State,OVC,fcs,10,0.375809189645959,NA,NA,NA,NA,NA
302452309,2010,1,regular,2010-09-02T23:00:00.000Z,NA,FALSE,FALSE,0,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,41,NA,NA,NA,93,Murray State,OVC,fcs,10,NA,NA,NA,NA,NA,NA
302452710,2010,1,regular,2010-09-02T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3746,Hanson Field,2710,Western Illinois,MVFC,fcs,45,NA,NA,NA,2674,Valparaiso,Pioneer,fcs,0,NA,NA,NA,NA,NA,NA
302452117,2010,1,regular,2010-09-02T23:00:00.000Z,FALSE,FALSE,FALSE,0,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,33,0.9982822102533788,NA,NA,2261,Hampton,MEAC,fcs,0,0.001717789746621179,NA,NA,NA,NA,NA
302452084,2010,1,regular,2010-09-02T23:00:00.000Z,FALSE,FALSE,FALSE,0,3965,UB Stadium,2084,Buffalo,Mid-American,fbs,31,0.9936480813643677,NA,NA,227,Rhode Island,CAA,fcs,0,0.0063519186356323365,NA,NA,NA,NA,NA
302450048,2010,1,regular,2010-09-02T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3695,Delaware Stadium,48,Delaware,CAA,fcs,31,NA,NA,NA,223,West Chester,NA,NA,0,NA,NA,NA,NA,NA,NA
302452428,2010,1,regular,2010-09-02T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3862,O'Kelly-Riddick Stadium,2428,North Carolina Central,MEAC,fcs,59,NA,NA,NA,2304,Johnson C Smith,NA,NA,0,NA,NA,NA,NA,NA,NA
302450311,2010,1,regular,2010-09-02T23:00:00.000Z,FALSE,FALSE,FALSE,NA,3607,Alfond Stadium,311,Maine,CAA,fcs,0,NA,NA,NA,399,Albany,NEC,fcs,3,NA,NA,NA,NA,NA,NA
302452287,2010,1,regular,2010-09-02T23:30:00.000Z,FALSE,FALSE,FALSE,NA,3744,Hancock Stadium,2287,Illinois State,MVFC,fcs,55,NA,NA,NA,2118,Central Missouri State,NA,NA,54,NA,NA,NA,NA,NA,NA
302450084,2010,1,regular,2010-09-02T23:30:00.000Z,FALSE,FALSE,FALSE,0,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,51,0.9828993869472783,NA,NA,119,Towson,CAA,fcs,17,0.017100613052721703,NA,NA,NA,NA,NA
302450194,2010,1,regular,2010-09-02T23:30:00.000Z,NA,FALSE,FALSE,0,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,45,0.9987934239294318,1808,1861,276,Marshall,Conference USA,fbs,7,0.0012065760705681772,1365,1312,NA,NA,NA
302452579,2010,1,regular,2010-09-02T23:30:00.000Z,NA,FALSE,FALSE,0,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,41,0.9278608858746394,1565,1634,2572,Southern Mississippi,Conference USA,fbs,13,0.07213911412536056,1533,1464,NA,NA,NA
302452393,2010,1,regular,2010-09-02T23:30:00.000Z,NA,FALSE,FALSE,0,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Sun Belt,fbs,17,0.9178879028282426,1524,1507,135,Minnesota,Big Ten,fbs,24,0.08211209717175738,1476,1493,NA,NA,NA
302450164,2010,1,regular,2010-09-02T23:30:00.000Z,FALSE,TRUE,FALSE,0,3754,High Point Solutions Stadium,164,Rutgers,Big East,fbs,31,0.9888514663226565,NA,NA,2450,Norfolk State,MEAC,fcs,0,0.011148533677343475,NA,NA,NA,NA,NA
302452390,2010,1,regular,2010-09-02T23:30:00.000Z,FALSE,FALSE,FALSE,0,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,45,0.990159306826044,NA,NA,50,Florida A&M,MEAC,fcs,0,0.009840693173955972,NA,NA,NA,NA,NA
302452247,2010,1,regular,2010-09-02T23:30:00.000Z,FALSE,TRUE,FALSE,NA,3495,Georgia Dome,2247,Georgia State,FCS Independents,fcs,41,NA,NA,NA,2560,Shorter,NA,NA,7,NA,NA,NA,NA,NA,NA
302452655,2010,1,regular,2010-09-03T00:00:00.000Z,FALSE,TRUE,FALSE,0,3493,Mercedes-Benz Superdome,2655,Tulane,Conference USA,fbs,27,0.9596938775046607,NA,NA,2545,Southeastern Louisiana,Southland,fcs,21,0.04030612249533927,NA,NA,NA,NA,NA
302450066,2010,1,regular,2010-09-03T00:00:00.000Z,NA,FALSE,FALSE,0,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,27,0.9397790569051155,1423,1465,2459,Northern Illinois,Mid-American,fbs,10,0.06022094309488446,1475,1433,NA,NA,NA
302452110,2010,1,regular,2010-09-03T00:00:00.000Z,FALSE,FALSE,FALSE,NA,3711,Estes Stadium,2110,Central Arkansas,Southland,fcs,47,NA,NA,NA,2207,Elizabeth City State,NA,NA,20,NA,NA,NA,NA,NA,NA
302450005,2010,1,regular,2010-09-03T00:00:00.000Z,NA,FALSE,FALSE,0,3803,Legion Field,5,UAB,Conference USA,fbs,31,0.6504472331187469,1380,1375,2226,Florida Atlantic,Sun Belt,fbs,32,0.34955276688125314,1307,1312,NA,NA,NA
302450079,2010,1,regular,2010-09-03T00:00:00.000Z,FALSE,FALSE,FALSE,NA,3913,Saluki Stadium,79,Southern Illinois,MVFC,fcs,70,NA,NA,NA,2825,Quincy,NA,NA,7,NA,NA,NA,NA,NA,NA
302450254,2010,1,regular,2010-09-03T00:30:00.000Z,NA,FALSE,FALSE,0,587,Rice-Eccles Stadium,254,Utah,Mountain West,fbs,27,0.692687735508257,1665,1666,221,Pittsburgh,Big East,fbs,24,0.307312264491743,1688,1687,NA,NA,NA
302450070,2010,1,regular,2010-09-03T01:00:00.000Z,FALSE,FALSE,FALSE,0,3791,Kibbie Dome,70,Idaho,Western Athletic,fbs,45,0.9808720351707957,NA,NA,155,North Dakota,Great West,fcs,0,0.019127964829204314,NA,NA,NA,NA,NA
302452440,2010,1,regular,2010-09-03T01:05:00.000Z,FALSE,FALSE,FALSE,0,3816,Mackay Stadium,2440,Nevada,Western Athletic,fbs,49,0.8924057976548427,NA,NA,331,Eastern Washington,Big Sky,fcs,24,0.10759420234515726,NA,NA,NA,NA,NA
302452464,2010,1,regular,2010-09-03T02:00:00.000Z,FALSE,FALSE,FALSE,NA,2023,Walkup Skydome,2464,Northern Arizona,Big Sky,fcs,48,NA,NA,NA,2703,Western New Mexico,NA,NA,0,NA,NA,NA,NA,NA,NA
302450062,2010,1,regular,2010-09-03T03:00:00.000Z,NA,FALSE,FALSE,0,3610,Aloha Stadium,62,Hawai'i,Western Athletic,fbs,36,0.39711705761288946,1313,1318,30,USC,Pac-10,fbs,49,0.6028829423871105,1700,1695,NA,NA,NA
302462623,2010,1,regular,2010-09-03T18:00:00.000Z,FALSE,FALSE,FALSE,NA,3878,Plaster Sports Complex,2623,Missouri State,MVFC,fcs,31,NA,NA,NA,2198,Eastern Kentucky,OVC,fcs,9,NA,NA,NA,NA,NA,NA
302460218,2010,1,regular,2010-09-03T21:00:00.000Z,FALSE,FALSE,FALSE,0,3806,Lincoln Financial Field,218,Temple,Mid-American,fbs,31,0.7333348261639804,NA,NA,222,Villanova,CAA,fcs,24,0.2666651738360196,NA,NA,NA,NA,NA
302462368,2010,1,regular,2010-09-03T23:00:00.000Z,FALSE,FALSE,FALSE,NA,36,Leonidoff Field,2368,Marist,Pioneer,fcs,25,NA,NA,NA,2529,Sacred Heart,NEC,fcs,28,NA,NA,NA,NA,NA,NA
302462649,2010,1,regular,2010-09-04T00:00:00.000Z,NA,FALSE,FALSE,0,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,2,0.029200495092617573,1302,1227,12,Arizona,Pac-10,fbs,41,0.9707995049073824,1607,1682,NA,NA,NA
302470057,2010,1,regular,2010-09-04T16:00:00.000Z,NA,FALSE,FALSE,0,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,34,0.9752350838483059,1925,1910,193,Miami (OH),Mid-American,fbs,12,0.024764916151694072,1193,1208,NA,NA,NA
302470127,2010,1,regular,2010-09-04T16:00:00.000Z,NA,FALSE,FALSE,0,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,38,0.9646256802644068,1560,1598,2711,Western Michigan,Mid-American,fbs,14,0.03537431973559324,1361,1323,NA,NA,NA
302470052,2010,1,regular,2010-09-04T16:00:00.000Z,FALSE,FALSE,FALSE,0,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,59,0.9990232272235564,NA,NA,2535,Samford,Southern,fcs,6,0.0009767727764435907,NA,NA,NA,NA,NA
302470213,2010,1,regular,2010-09-04T16:00:00.000Z,FALSE,FALSE,FALSE,0,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,44,0.9992760707704191,NA,NA,2754,Youngstown State,MVFC,fcs,14,0.0007239292295808664,NA,NA,NA,NA,NA
302470160,2010,1,regular,2010-09-04T16:00:00.000Z,FALSE,FALSE,FALSE,NA,3688,Wildcat Stadium,160,New Hampshire,CAA,fcs,33,NA,NA,NA,2115,Central Connecticut,NEC,fcs,3,NA,NA,NA,NA,NA,NA
