athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids,headshot_url,season
-1044290,Austin,Woodward,Wyoming,215,73,18,2011,P,Sheridan,WY,USA,44.797194,-106.956179,56033,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044290.png,2011
-1044289,Helamana,Semo,Wyoming,225,73,79,2011,DT,Vailoa,,American Samoa,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044289.png,2011
-1044288,Brandon,Self,Wyoming,295,75,77,2011,G,Shawnee,OK,USA,35.3272928,-96.9253004,40125,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044288.png,2011
-1044287,Kevin,Robertson,Wyoming,210,76,17,2011,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044287.png,2011
-1044286,Adam,Pittser,Wyoming,206,74,14,2011,QB,Richmond,IL,USA,42.4758522,-88.3059251,51760,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044286.png,2011
-1044285,C.J.,Morgan,Wyoming,175,70,84,2011,WR,Aurora,CO,USA,39.729432,-104.8319196,08005,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044285.png,2011
-1044284,Eric,Mitchell,Wyoming,200,72,36,2011,?,Highlands Ranch,CO,USA,39.5538771,-104.9694264,08035,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044284.png,2011
-1044283,Luke,Knapton,Wyoming,198,74,46,2011,LB,Laramie,WY,USA,41.311367,-105.591101,56001,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044283.png,2011
-1044282,Gabe,Knapton,Wyoming,251,75,52,2011,DT,Mead,CO,USA,40.2333174,-104.99859,08123,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044282.png,2011
-1044281,Clayton,Kirven,Wyoming,305,78,72,2011,OT,Buffalo,WY,USA,44.3480865,-106.6992871,56019,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044281.png,2011
-1044280,Brandon,James,Wyoming,203,70,26,2011,LB,Missouri City,TX,USA,29.6185669,-95.5377215,48157,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044280.png,2011
-1044279,John,Hutchins,Wyoming,295,77,69,2011,OT,Inver Grove Heights,MN,USA,44.8479039,-93.0428119,27037,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044279.png,2011
-1044278,Garrison,Hocker,Wyoming,220,74,92,2011,DL,Augusta,MI,USA,42.3364294,-85.3522219,26077,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044278.png,2011
-1044277,Travis,Hillen,Wyoming,295,77,64,2011,OT,Thornton,CO,USA,39.8695516,-104.9851819,08001,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044277.png,2011
-1044276,Brian,Hendricks,Wyoming,228,73,8,2011,LB,Burlington,CO,USA,39.3047907,-102.2692394,08063,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044276.png,2011
-1044275,Max,Gustafson,Wyoming,215,76,94,2011,DE,Casper,WY,USA,42.866632,-106.313081,56025,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044275.png,2011
-1044274,Trey,Fox,Wyoming,180,69,39,2011,CB,Glenwood Springs,CO,USA,39.5507448,-107.3255001,08045,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044274.png,2011
-1044273,Daniel,Fleischman,Wyoming,297,78,73,2011,G,Issaquah,WA,USA,47.5348778,-122.0432974,53033,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044273.png,2011
-1044272,Ben,Durbin,Wyoming,256,75,15,2011,DT,Gilbert,IA,USA,42.1069288,-93.6496628,19169,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044272.png,2011
-1044271,Taylor,Davis,Wyoming,175,70,87,2011,WR,Plattsburg,MO,USA,39.5665926,-94.447923,29049,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044271.png,2011
-1044270,Mat,Birkeness,Wyoming,256,76,34,2011,?,Littleton,CO,USA,39.613321,-105.0166498,08005,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044270.png,2011
-1044269,Mark,Willis,Wyoming,225,76,85,2011,DE,Oak Park,IL,USA,41.8878145,-87.7887615,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044269.png,2011
-1044267,Kurt,Taufa'asau,Wyoming,284,74,98,2011,DT,Pago Pago,,American Samoa,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044267.png,2011
-1044265,B.J.,Sumter,Wyoming,305,73,58,2011,DT,Columbia,SC,USA,34.0007493,-81.0343313,45079,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044265.png,2011
-1044264,Shane,Sullivan,Wyoming,240,76,86,2011,WR,Orange,CA,USA,33.7872568,-117.8503088,06059,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044264.png,2011
-1044263,Oliver,Schober,Wyoming,235,72,35,2011,LB,Munich,,Germany,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044263.png,2011
-1044262,Zach,Rushing,Wyoming,295,75,75,2011,G,Woolmarket,MS,USA,30.471916,-88.968519,28047,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044262.png,2011
-1044261,Jeff,Roueche,Wyoming,234,75,31,2011,DE,Niwot,CO,USA,40.101675400000005,-105.15349018696142,08013,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044261.png,2011
-1044260,Mike,Purcell,Wyoming,303,75,50,2011,DT,Highlands Ranch,CO,USA,39.5538771,-104.9694264,08035,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044260.png,2011
-1044258,Miraldo,Michel,Wyoming,265,75,54,2011,DT,Fort Lauderdale,FL,USA,26.1223084,-80.1433786,12011,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044258.png,2011
-1044257,Andrew,Meredith,Wyoming,200,72,41,2011,?,Green River,WY,USA,41.5290933,-109.4664738,56037,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044257.png,2011
-1044255,Kyle,Magnuson,Wyoming,300,78,65,2011,OT,Elkhart,IN,USA,41.6819935,-85.9766671,18039,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044255.png,2011
-1044254,Josh,Leonard,Wyoming,296,76,76,2011,OT,Helena,MT,USA,46.5927425,-112.0362771,30049,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044254.png,2011
-1044253,Dack,Lambert,Wyoming,192,74,30,2011,WR,Overland Park,KS,USA,38.9742502,-94.6851702,20091,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044253.png,2011
-1044252,Todd,Knight,Wyoming,210,74,27,2011,LB,Aurora,CO,USA,39.729432,-104.8319196,08005,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044252.png,2011
-1044249,Shayne,Kelley,Wyoming,293,76,61,2011,G,Camarillo,CA,USA,34.2164099,-119.0376573,06111,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044249.png,2011
-1044248,Carson,Kass,Wyoming,265,74,67,2011,OL,Naches,WA,USA,46.730958,-120.699516,53077,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044248.png,2011
