athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids,headshot_url,season
-1044179,Aaron,Young,Wyoming,198,74,12,2015,QB,Sacramento,CA,USA,38.5815719,-121.4943996,06067,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044179.png,2015
-1044178,Eddie,Yarbrough,Wyoming,251,75,55,2015,DE,Aurora,CO,USA,39.729432,-104.8319196,08005,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044178.png,2015
-1044177,Will,Tutein,Wyoming,212,74,36,2015,LB,St. Croix,,U.S.,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044177.png,2015
-1044176,Riley,Stringer,Wyoming,270,73,76,2015,NT,Powell,WY,USA,44.752873,-108.75902,56029,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044176.png,2015
-1044175,Ryley,Southam,Wyoming,279,75,79,2015,C,Durham,CA,USA,39.6460634,-121.8001235,06007,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044175.png,2015
-1044174,Tanner,Simpson,Wyoming,183,74,82,2015,WR,Lander,WY,USA,42.8330755,-108.7307024,56013,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044174.png,2015
-1044173,Collin,Root,Wyoming,213,73,46,2015,FB,Broomfield,CO,USA,39.9203827,-105.0691464,08014,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044173.png,2015
-1044172,Charlie,Renfree,Wyoming,281,75,64,2015,C,Scottsdale,AZ,USA,33.4942189,-111.9260184,04013,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044172.png,2015
-1044171,Rayan,Refae,Wyoming,180,71,6,2015,PK,Orlando,FL,USA,28.5421109,-81.3790304,12095,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044171.png,2015
-1044170,Donzel,Polite,Wyoming,160,69,35,2015,WR,Tampa,FL,USA,27.9477595,-82.458444,12057,,https://a.espncdn.com/i/headshots/college-football/players/full/-1044170.png,2015
