athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids,headshot_url,season
148151,Mitch,Payne,BYU,NA,74,38,NA,PK,North Ogden,UT,USA,41.3071354,-111.9601986,49057,,https://a.espncdn.com/i/headshots/college-football/players/full/148151.png,2009
151104,Robbie,Park,Central Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/151104.png,2009
152311,Riley,Flickinger,Delaware State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/152311.png,2009
152399,Tim,Toone,Weber State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/152399.png,2009
155371,William,Ford,South Carolina State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/155371.png,2009
156714,Sam,Wheeler,Virginia Tech,NA,75,18,NA,TE,Blacksburg,VA,USA,37.2296566,-80.4136767,51121,,https://a.espncdn.com/i/headshots/college-football/players/full/156714.png,2009
156739,Richard,Taylor,Maryland,NA,71,9,NA,DB,Centreville,VA,USA,38.8403909,-77.4288769,51059,,https://a.espncdn.com/i/headshots/college-football/players/full/156739.png,2009
156974,Dennis,Pitta,BYU,NA,77,32,NA,TE,Moorpark,CA,USA,34.285558,-118.8820414,06111,,https://a.espncdn.com/i/headshots/college-football/players/full/156974.png,2009
157000,John,Peel,Utah,NA,73,82,NA,WR,Scottsdale,AZ,USA,33.4942189,-111.9260184,04013,,https://a.espncdn.com/i/headshots/college-football/players/full/157000.png,2009
157010,Ray,Stowers,Utah,NA,72,2,NA,RB,Honolulu,HI,USA,21.304547,-157.8556764,15003,,https://a.espncdn.com/i/headshots/college-football/players/full/157010.png,2009
157491,Dustin,Woods,Miami (OH),NA,71,1,NA,WR,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,https://a.espncdn.com/i/headshots/college-football/players/full/157491.png,2009
157607,Greg,Joseph,Florida Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/157607.png,2009
157652,Peter,Bjorvik,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/157652.png,2009
157713,Tracy,Ford,Portland State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/157713.png,2009
157733,Devon,Sturdivant,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/157733.png,2009
157912,Victor,Cruz,UMass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/157912.png,2009
158393,Terrance,Williams,San José State,NA,77,3,NA,TE,Miami,FL,USA,25.7742658,-80.1936589,12086,,https://a.espncdn.com/i/headshots/college-football/players/full/158393.png,2009
158574,David,Johnson,Tulsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/158574.png,2009
159665,Willie,Young,NC State,NA,76,97,NA,DE,Riviera Beach,FL,USA,26.7753405,-80.0580969,12099,,https://a.espncdn.com/i/headshots/college-football/players/full/159665.png,2009
160044,Dion,Morton,Colorado State,NA,70,31,NA,WR,Riverside,CA,USA,33.9533546,-117.3961623,06065,,https://a.espncdn.com/i/headshots/college-football/players/full/160044.png,2009
160242,Marquise,Liverpool,Temple,NA,71,28,NA,DB,Ramsey,NJ,USA,41.0573188,-74.1409771,34003,,https://a.espncdn.com/i/headshots/college-football/players/full/160242.png,2009
160248,Mike,Naples,Boston College,NA,76,89,NA,TE,Branchburg,NJ,USA,40.60304055,-74.68744670123857,34035,,https://a.espncdn.com/i/headshots/college-football/players/full/160248.png,2009
160307,Max,Hall,BYU,NA,73,15,NA,QB,Mesa,AZ,USA,33.4151117,-111.8314773,04013,,https://a.espncdn.com/i/headshots/college-football/players/full/160307.png,2009
160603,Grant,Gregory,Kansas State,NA,73,6,NA,QB,Athens,OH,USA,39.3289242,-82.1012479,39009,,https://a.espncdn.com/i/headshots/college-football/players/full/160603.png,2009
161040,Torri,Williams,Purdue,NA,74,2,NA,S,Cedar Park,TX,USA,30.5217116,-97.827833,48491,,https://a.espncdn.com/i/headshots/college-football/players/full/161040.png,2009
161099,Josh,Pinkard,USC,NA,73,36,NA,S,Oxnard ,CA,USA,34.1976308,-119.1803818,06111,,https://a.espncdn.com/i/headshots/college-football/players/full/161099.png,2009
161305,Trevard,Lindley,Kentucky,NA,72,32,NA,CB,Hiram,GA,USA,33.8756601,-84.7621592,13223,,https://a.espncdn.com/i/headshots/college-football/players/full/161305.png,2009
161504,Luke,Lippincott,Nevada,NA,74,7,NA,RB,Salinas,CA,USA,36.6744117,-121.6550372,06053,,https://a.espncdn.com/i/headshots/college-football/players/full/161504.png,2009
162068,Will,Hudgens,Memphis,NA,76,7,NA,QB,Memphis,TN,USA,35.1490215,-90.0516285,47157,,https://a.espncdn.com/i/headshots/college-football/players/full/162068.png,2009
162264,Kevin,Jurovich,San José State,NA,72,6,NA,WR,San Jose,CA,USA,37.3361905,-121.8905833,06085,,https://a.espncdn.com/i/headshots/college-football/players/full/162264.png,2009
162269,Patrick,Perry,San José State,NA,70,21,NA,RB,Los Angeles,CA,USA,34.0536909,-118.2427666,06037,,https://a.espncdn.com/i/headshots/college-football/players/full/162269.png,2009
162413,Jordan,Shipley,Texas,NA,72,8,NA,WR,Burnet,TX,USA,30.75726,-98.2269358,48053,,https://a.espncdn.com/i/headshots/college-football/players/full/162413.png,2009
162666,Patrick,Pinkney,East Carolina,NA,72,15,NA,QB,Fayetteville ,NC,USA,35.0525759,-78.878292,37051,,https://a.espncdn.com/i/headshots/college-football/players/full/162666.png,2009
162866,Abbel,Aiono,Southern Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/162866.png,2009
162875,Christian,Cox,Utah,NA,73,94,NA,DE,Bountiful,UT,USA,40.8894611,-111.8804817,49011,,https://a.espncdn.com/i/headshots/college-football/players/full/162875.png,2009
162896,Trevor,Ward,Southern Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/162896.png,2009
162897,Mike,Wright,Utah,NA,74,20,NA,LB,Bountiful,UT,USA,40.8894611,-111.8804817,49011,,https://a.espncdn.com/i/headshots/college-football/players/full/162897.png,2009
163412,Evan,Alexander,Southern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/163412.png,2009
166638,Terrence,Barnes,Alcorn State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/166638.png,2009
168823,Sean,Canfield,Oregon State,NA,76,5,NA,QB,Carlsbad,CA,USA,33.1580933,-117.3505966,06073,,https://a.espncdn.com/i/headshots/college-football/players/full/168823.png,2009
168829,Patrick,Henderson,Oregon State,NA,70,3,NA,CB,Oakland,CA,USA,37.8044557,-122.2713563,06001,,https://a.espncdn.com/i/headshots/college-football/players/full/168829.png,2009
168912,Matt,O'Hanlon,Nebraska,NA,71,33,NA,S,Bellevue,NE,USA,41.1366494,-95.8907373,31153,,https://a.espncdn.com/i/headshots/college-football/players/full/168912.png,2009
169062,L.J.,Flintall,Ohio,NA,70,21,NA,RB,Burlington,NC,USA,36.0956918,-79.4377991,37001,,https://a.espncdn.com/i/headshots/college-football/players/full/169062.png,2009
169065,Kevin,Harris,Wake Forest,NA,73,23,NA,RB,Sanford,FL,USA,28.8117297,-81.2680345,12117,,https://a.espncdn.com/i/headshots/college-football/players/full/169065.png,2009
169067,Brett,Hodges,UCF,NA,73,11,NA,QB,Winter Springs,FL,USA,28.693322000000002,-81.28850955500758,12117,,https://a.espncdn.com/i/headshots/college-football/players/full/169067.png,2009
169073,Ted,Randolph,Wake Forest,NA,76,87,NA,TE,Mocksville,NC,USA,35.8940236,-80.5617846,37059,,https://a.espncdn.com/i/headshots/college-football/players/full/169073.png,2009
169074,Mike,Rinfrette,Wake Forest,NA,75,44,NA,FB,Bunn,NC,USA,35.959537,-78.2543185,37069,,https://a.espncdn.com/i/headshots/college-football/players/full/169074.png,2009
169077,Riley,Skinner,Wake Forest,NA,73,11,NA,QB,Jacksonville,FL,USA,30.3321838,-81.655651,12031,,https://a.espncdn.com/i/headshots/college-football/players/full/169077.png,2009
169078,Ben,Wooster,Wake Forest,NA,77,85,NA,TE,Atlanta,GA,USA,33.7490987,-84.3901849,13121,,https://a.espncdn.com/i/headshots/college-football/players/full/169078.png,2009
169161,Tommy,Galt,Maryland,NA,77,45,NA,TE,Silver Spring,MD,USA,38.9959461,-77.0276231,24031,,https://a.espncdn.com/i/headshots/college-football/players/full/169161.png,2009
169163,Morgan,Green,Maryland,NA,71,5,NA,RB,White Plains,MD,USA,38.3717842,-75.5457562,24045,,https://a.espncdn.com/i/headshots/college-football/players/full/169163.png,2009
169180,Terrell,Skinner,Maryland,NA,75,1,NA,DB,St. Petersburg,FL,USA,27.7703796,-82.6695085,12103,,https://a.espncdn.com/i/headshots/college-football/players/full/169180.png,2009
169181,Chris,Turner,Maryland,NA,76,10,NA,QB,Simi Valley,CA,USA,34.2694474,-118.781482,06111,,https://a.espncdn.com/i/headshots/college-football/players/full/169181.png,2009
169184,Anthony,Wiseman,Maryland,NA,70,6,NA,DB,Silver Hill,MD,USA,38.8417797,-76.9458075,24033,,https://a.espncdn.com/i/headshots/college-football/players/full/169184.png,2009
169202,Kevin,Grady,Michigan,NA,69,24,NA,RB,,,USA,33.532005,131.3496745,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/169202.png,2009
169225,Derrick,Catlett,Iowa State,NA,76,84,NA,TE,Fort Collins,CO,USA,40.5508527,-105.0668085,08069,,https://a.espncdn.com/i/headshots/college-football/players/full/169225.png,2009
169230,Marquis,Hamilton,Iowa State,NA,75,82,NA,WR,Oklahoma City,OK,USA,35.4729886,-97.5170536,40109,,https://a.espncdn.com/i/headshots/college-football/players/full/169230.png,2009
169239,James,Smith,Iowa State,NA,68,2,NA,DB,Council Bluffs,IA,USA,41.2621283,-95.8613912,19155,,https://a.espncdn.com/i/headshots/college-football/players/full/169239.png,2009
169254,Domenic,Natale,Rutgers,NA,74,11,NA,QB,Warren,NJ,USA,40.6306575,-74.52266907823278,34035,,https://a.espncdn.com/i/headshots/college-football/players/full/169254.png,2009
169265,Andrew,Brewer,Northwestern,NA,75,12,NA,WR,Tulsa,OK,USA,36.1556805,-95.9929113,40143,,https://a.espncdn.com/i/headshots/college-football/players/full/169265.png,2009
169280,Mike,Kafka,Northwestern,NA,75,13,NA,QB,Chicago,IL,USA,41.8755616,-87.6244212,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/169280.png,2009
169285,Brendan,Smith,Northwestern,NA,73,4,NA,S,Andover,MA,USA,42.65717,-71.1408776,25009,,https://a.espncdn.com/i/headshots/college-football/players/full/169285.png,2009
169291,Marcellus,Bowman,Boston College,NA,74,8,NA,?,Girard,OH,USA,41.153947,-80.701466,39155,,https://a.espncdn.com/i/headshots/college-football/players/full/169291.png,2009
169292,Brendan,Deska,Boston College,NA,77,95,NA,TE,Orlando,FL,USA,28.5421109,-81.3790304,12095,,https://a.espncdn.com/i/headshots/college-football/players/full/169292.png,2009
169293,Austin,Giles,Boston College,NA,75,52,NA,DE,Marshfield,MA,USA,42.091769,-70.7055941,25023,,https://a.espncdn.com/i/headshots/college-football/players/full/169293.png,2009
169294,Rich,Gunnell,Boston College,NA,71,18,NA,WR,East Windsor,NJ,USA,40.2423319,-74.5812664,34021,,https://a.espncdn.com/i/headshots/college-football/players/full/169294.png,2009
169297,Clarence,Megwa,Boston College,NA,73,11,NA,WR,Binghamton,NY,USA,42.096968,-75.914341,36007,,https://a.espncdn.com/i/headshots/college-football/players/full/169297.png,2009
169323,Pat,Angerer,Iowa,NA,73,43,NA,LB,Bettendorf,IA,USA,41.5252761,-90.5096386,19163,,https://a.espncdn.com/i/headshots/college-football/players/full/169323.png,2009
169329,Jake,Christensen,Eastern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/169329.png,2009
169337,Tony,Moeaki,Iowa,NA,76,81,NA,TE,Wheaton,IL,USA,41.8646959,-88.1101709,17043,,https://a.espncdn.com/i/headshots/college-football/players/full/169337.png,2009
169341,Trey,Stross,Iowa,NA,76,86,NA,WR,Avon Lake,OH,USA,41.510033,-82.0185895,39093,,https://a.espncdn.com/i/headshots/college-football/players/full/169341.png,2009
169390,Tony,Pike,Cincinnati,NA,78,15,NA,QB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,https://a.espncdn.com/i/headshots/college-football/players/full/169390.png,2009
169397,Kazeem,Alli,Cincinnati,NA,76,8,NA,TE,St. Louis,MO,USA,38.6268039,-90.1994097,29510,,https://a.espncdn.com/i/headshots/college-football/players/full/169397.png,2009
169401,Craig,Carey,Cincinnati,NA,76,7,NA,LB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,https://a.espncdn.com/i/headshots/college-football/players/full/169401.png,2009
169405,Mardy,Gilyard,Cincinnati,NA,73,1,NA,WR,Bunnell,FL,USA,29.4657731,-81.2576832,12035,,https://a.espncdn.com/i/headshots/college-football/players/full/169405.png,2009
169413,Andre,Revels,Cincinnati,NA,72,50,NA,LB,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,https://a.espncdn.com/i/headshots/college-football/players/full/169413.png,2009
169418,Marcus,Waugh,Cincinnati,NA,72,35,NA,LB,Whitehouse,OH,USA,41.5189413,-83.8038284,39095,,https://a.espncdn.com/i/headshots/college-football/players/full/169418.png,2009
169436,Robin,Bailey,Toledo,NA,77,85,NA,WR,Columbus,OH,USA,39.9622601,-83.0007065,39049,,https://a.espncdn.com/i/headshots/college-football/players/full/169436.png,2009
169438,Beau,Brudzinski,Toledo,NA,73,48,NA,LB,Weston,FL,USA,26.103632,-80.40310198173701,12011,,https://a.espncdn.com/i/headshots/college-football/players/full/169438.png,2009
169439,Tom,Burzine,Toledo,NA,76,81,NA,TE,Bohemia,NY,USA,40.77001285,-73.11977635770278,36103,,https://a.espncdn.com/i/headshots/college-football/players/full/169439.png,2009
169440,DaJuane,Collins,Toledo,NA,70,22,NA,RB,Westville,NJ,USA,39.8700552,-75.1265177,34015,,https://a.espncdn.com/i/headshots/college-football/players/full/169440.png,2009
169491,Lester,Richmond,Toledo,NA,73,34,NA,S,Chicago,IL,USA,41.8755616,-87.6244212,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/169491.png,2009
169492,Brandon,Summers,Youngstown State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/169492.png,2009
169493,Stephen,Williams,Toledo,NA,77,88,NA,WR,Houston,TX,USA,29.7589382,-95.3676974,48201,,https://a.espncdn.com/i/headshots/college-football/players/full/169493.png,2009
169504,Alex,Allen,Akron,NA,72,10,NA,RB,Youngstown,OH,USA,41.1035786,-80.6520161,39099,,https://a.espncdn.com/i/headshots/college-football/players/full/169504.png,2009
169515,Carlton,Jackson,Morgan State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/169515.png,2009
169516,Chris,Jacquemain,Akron,NA,74,11,NA,QB,Mentor,OH,USA,41.6661573,-81.339552,39085,,https://a.espncdn.com/i/headshots/college-football/players/full/169516.png,2009
169525,Joe,Tuzze,Akron,NA,71,32,NA,RB,Mayfield,PA,USA,41.5381373,-75.5360186,42069,,https://a.espncdn.com/i/headshots/college-football/players/full/169525.png,2009
169651,Maurice,Grinter,Kentucky,NA,75,40,NA,TE,Louisville,KY,USA,38.2542376,-85.759407,21111,,https://a.espncdn.com/i/headshots/college-football/players/full/169651.png,2009
169652,Trent,Guy,Louisville,NA,69,3,NA,WR,Charlotte,NC,USA,35.2272,-80.843083,37119,,https://a.espncdn.com/i/headshots/college-football/players/full/169652.png,2009
169657,Scott,Long,Louisville,NA,74,84,NA,WR,Southport,NC,USA,33.921563,-78.0202677,37019,,https://a.espncdn.com/i/headshots/college-football/players/full/169657.png,2009
169665,Lee,Sweeney,Tennessee Tech,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/169665.png,2009
169679,Justin,Anderson,Northern Illinois,NA,72,21,NA,?,Chicago,IL,USA,41.8755616,-87.6244212,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/169679.png,2009
169715,Reed,Cunningham,Northern Illinois,NA,77,83,NA,TE,Cambria,WI,USA,43.542207,-89.1073356,55021,,https://a.espncdn.com/i/headshots/college-football/players/full/169715.png,2009
169824,Cory,Hanson,Northern Illinois,NA,74,26,NA,LB,Minneapolis,MN,USA,44.9772995,-93.2654692,27053,,https://a.espncdn.com/i/headshots/college-football/players/full/169824.png,2009
169833,Alex,Square,Colorado State,NA,69,14,NA,RB,Fort Collins,CO,USA,40.5508527,-105.0668085,08069,,https://a.espncdn.com/i/headshots/college-football/players/full/169833.png,2009
169840,Kevin,Craft,UCLA,NA,76,3,NA,QB,Valley Center,CA,USA,33.226192999999995,-117.0291299794908,06073,,https://a.espncdn.com/i/headshots/college-football/players/full/169840.png,2009
169855,DeMarco,Sampson,San Diego State,NA,74,1,NA,WR,Chula Vista,CA,USA,32.6400541,-117.0841955,06073,,https://a.espncdn.com/i/headshots/college-football/players/full/169855.png,2009
169912,Greg,Bird,Utah,NA,74,35,NA,DB,Mesa,AZ,USA,33.4151117,-111.8314773,04013,,https://a.espncdn.com/i/headshots/college-football/players/full/169912.png,2009
169944,Greg,Genho,Wyoming,NA,75,42,NA,TE,Brush,CO,USA,40.2584914,-103.6234736,08087,,https://a.espncdn.com/i/headshots/college-football/players/full/169944.png,2009
169947,Weston,Johnson,Wyoming,NA,75,36,NA,OLB,Wray,CO,USA,40.0758231,-102.2232494,08125,,https://a.espncdn.com/i/headshots/college-football/players/full/169947.png,2009
169963,Jesson,Salyards,Wyoming,NA,77,85,NA,TE,Haxtun,CO,USA,40.6411022,-102.6268584,08095,,https://a.espncdn.com/i/headshots/college-football/players/full/169963.png,2009
169972,Karsten,Sween,Wyoming,NA,74,16,NA,QB,Inyokern,CA,USA,35.6468991,-117.8125674,06029,,https://a.espncdn.com/i/headshots/college-football/players/full/169972.png,2009
169985,Frankie,Baca,New Mexico,NA,60,26,NA,S,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,,https://a.espncdn.com/i/headshots/college-football/players/full/169985.png,2009
169986,Ian,Clark,New Mexico,NA,72,30,NA,S,Albuquerque,NM,USA,35.0841034,-106.6509851,35001,,https://a.espncdn.com/i/headshots/college-football/players/full/169986.png,2009
169991,Daryl,Jones,New Mexico,NA,76,5,NA,WR,Tampa,FL,USA,27.9477595,-82.458444,12057,,https://a.espncdn.com/i/headshots/college-football/players/full/169991.png,2009
169992,Justin,McQueen,Texas A&M,NA,72,21,NA,DB,Dayton,TX,USA,30.0473202,-94.8873913,48291,,https://a.espncdn.com/i/headshots/college-football/players/full/169992.png,2009
169993,Donovan,Porterie,New Mexico,NA,75,15,NA,QB,Port Arthur,TX,USA,29.8988618,-93.9288723,48245,,https://a.espncdn.com/i/headshots/college-football/players/full/169993.png,2009
169997,Luke,Walters,Colorado,NA,75,81,NA,TE,Lakewood,CO,USA,39.631108499999996,-105.11005818223015,08059,,https://a.espncdn.com/i/headshots/college-football/players/full/169997.png,2009
170074,Seyi,Ajirotutu,Fresno State,NA,76,2,NA,WR,El Dorado Hills,CA,USA,38.6561185,-121.0743265,06017,,https://a.espncdn.com/i/headshots/college-football/players/full/170074.png,2009
170078,Ryan,Colburn,Fresno State,NA,75,15,NA,QB,Visalia,CA,USA,36.3302284,-119.2920585,06107,,https://a.espncdn.com/i/headshots/college-football/players/full/170078.png,2009
170082,Moses,Harris,Fresno State,NA,71,3,NA,DB,Stockton,CA,USA,37.9577016,-121.2907796,06077,,https://a.espncdn.com/i/headshots/college-football/players/full/170082.png,2009
170084,Isaac,Kinter,Fresno State,NA,73,45,NA,TE,El Dorado Hills,CA,USA,38.6561185,-121.0743265,06017,,https://a.espncdn.com/i/headshots/college-football/players/full/170084.png,2009
170086,Marlon,Moore,Fresno State,NA,72,5,NA,WR,Sacramento,CA,USA,38.5815719,-121.4943996,06067,,https://a.espncdn.com/i/headshots/college-football/players/full/170086.png,2009
170091,Chastin,West,Fresno State,NA,73,6,NA,WR,Moorpark,CA,USA,34.285558,-118.8820414,06111,,https://a.espncdn.com/i/headshots/college-football/players/full/170091.png,2009
170142,Adam,Juratovac,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/170142.png,2009
170183,Dwayne,Sanders,Nevada,NA,70,2,NA,WR,Carson,CA,USA,33.8322043,-118.2517547,06037,,https://a.espncdn.com/i/headshots/college-football/players/full/170183.png,2009
170184,Zach,Shapiro,San Diego State,NA,74,40,NA,LB,Claremont,CA,USA,34.0966764,-117.7197785,06037,,https://a.espncdn.com/i/headshots/college-football/players/full/170184.png,2009
170233,Blake,Joseph,Sam Houston State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/170233.png,2009
170288,Jeramy,Goodson,Rice,NA,69,18,NA,RB,Houston,TX,USA,29.7589382,-95.3676974,48201,,https://a.espncdn.com/i/headshots/college-football/players/full/170288.png,2009
170291,Marcus,Knox,Rice,NA,70,27,NA,RB,Humble,TX,USA,29.9988312,-95.2621553,48201,,https://a.espncdn.com/i/headshots/college-football/players/full/170291.png,2009
170296,John,Thomas Shepherd,Rice,NA,73,17,NA,QB,El Dorado,AR,USA,33.20763,-92.6662674,05139,,https://a.espncdn.com/i/headshots/college-football/players/full/170296.png,2009
170382,Preston,Williams,Northern Illinois,NA,71,82,NA,WR,Urbana,IL,USA,40.1117174,-88.207301,17019,,https://a.espncdn.com/i/headshots/college-football/players/full/170382.png,2009
170413,Jacob,Collums,Tulsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/170413.png,2009
170423,James,Lockett,Tulsa,NA,71,6,NA,DB,Arlington,TX,USA,32.701938999999996,-97.10562379033699,48439,,https://a.espncdn.com/i/headshots/college-football/players/full/170423.png,2009
170442,Drew,Westling,San Diego State,NA,74,9,NA,QB,Mission Viejo,CA,USA,33.5965685,-117.659405,06059,,https://a.espncdn.com/i/headshots/college-football/players/full/170442.png,2009
170479,Dashan,Miller,Akron,NA,73,7,NA,WR,Corona,CA,USA,33.8752945,-117.5664449,06065,,https://a.espncdn.com/i/headshots/college-football/players/full/170479.png,2009
170533,Freddie,Barnes,Bowling Green,NA,74,7,NA,WR,Chicago Hts.,IL,USA,41.5062834,-87.6357079,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/170533.png,2009
170534,Cody,Basler,Bowling Green,NA,75,45,NA,LB,Auburn,MI,USA,43.603358,-84.069705,26017,,https://a.espncdn.com/i/headshots/college-football/players/full/170534.png,2009
170536,Chris,Bullock,Bowling Green,NA,71,33,NA,RB,Destrehan,LA,USA,29.960933,-90.3705407077716,22089,,https://a.espncdn.com/i/headshots/college-football/players/full/170536.png,2009
170554,Calvin,Wiley,Bowling Green,NA,71,6,NA,WR,Detroit,MI,USA,42.3315509,-83.0466403,26163,,https://a.espncdn.com/i/headshots/college-football/players/full/170554.png,2009
170556,Chris,Wright,Bowling Green,NA,70,12,NA,WR,Middletown,OH,USA,39.5150576,-84.3982763,39017,,https://a.espncdn.com/i/headshots/college-football/players/full/170556.png,2009
170558,Bryan,Anderson,Central Michigan,NA,77,7,NA,WR,Rockford,MI,USA,43.119721,-85.559604,17201,,https://a.espncdn.com/i/headshots/college-football/players/full/170558.png,2009
170566,Duane,Brooks,Stephen F. Austin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/170566.png,2009
170577,Josh,Gordy,Central Michigan,NA,71,19,NA,DB,Warthen,GA,USA,33.1020949,-82.8037491,13303,,https://a.espncdn.com/i/headshots/college-football/players/full/170577.png,2009
170586,Dan,LeFevour,Central Michigan,NA,75,13,NA,QB,Downers Grove,IL,USA,41.7938195,-88.010376,17043,,https://a.espncdn.com/i/headshots/college-football/players/full/170586.png,2009
