athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids,headshot_url,season
23243,Curtis,Hamilton,Western Kentucky,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/23243.png,2007
26526,Justin,Allen,Southern Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/26526.png,2007
28226,Jason,Jones,Arkansas-Pine Bluff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/28226.png,2007
29691,John,Williamson,East Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/29691.png,2007
102126,Bradley,George,Texas State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/102126.png,2007
103547,Eric,Hunter,Idaho,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/103547.png,2007
111644,Brian,Johnson,Howard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/111644.png,2007
115294,Kyle,Mitchell,Baylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/115294.png,2007
120400,Teric,Williams,Houston,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/120400.png,2007
120510,Darryl,Poston,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/120510.png,2007
121089,Steve,Tate,Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/121089.png,2007
123339,Ryan,Donahue,Iowa,NA,75,5,NA,P,Evergreen Park,IL,USA,41.720136,-87.7013258,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/123339.png,2007
129247,Chris,Johnson,Southern Mississippi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/129247.png,2007
132870,Martevious,Young,Southern Mississippi,NA,73,14,NA,QB,Alexander City,AL,USA,32.944012,-85.9538532,01123,,https://a.espncdn.com/i/headshots/college-football/players/full/132870.png,2007
