athlete_id,first_name,last_name,team,weight,height,jersey,year,position,home_city,home_state,home_country,home_latitude,home_longitude,home_county_fips,recruit_ids,headshot_url,season
27200,Michael,Johnson,UNLV,NA,68,7,NA,WR,Suisun,CA,USA,38.2382474,-122.040244,06095,,https://a.espncdn.com/i/headshots/college-football/players/full/27200.png,2010
106739,Eric,Thomas,Troy,NA,73,3,NA,WR,Shreveport,LA,USA,32.5221828,-93.7651944,22017,,https://a.espncdn.com/i/headshots/college-football/players/full/106739.png,2010
118214,Cody,Davis,Texas Tech,NA,74,16,NA,S,Stephenville,TX,USA,32.2191836,-98.2130634,48143,,https://a.espncdn.com/i/headshots/college-football/players/full/118214.png,2010
123339,Ryan,Donahue,Iowa,NA,75,5,NA,P,Evergreen Park,IL,USA,41.720136,-87.7013258,17031,,https://a.espncdn.com/i/headshots/college-football/players/full/123339.png,2010
132870,Martevious,Young,Southern Mississippi,NA,73,14,NA,QB,Alexander City,AL,USA,32.944012,-85.9538532,01123,,https://a.espncdn.com/i/headshots/college-football/players/full/132870.png,2010
133109,Andre,Nelson,Morgan State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/133109.png,2010
138728,Tyler,Smith,Rice,NA,68,37,NA,RB,Cedar Park,TX,USA,30.5217116,-97.827833,48491,,https://a.espncdn.com/i/headshots/college-football/players/full/138728.png,2010
147386,Josh,Smith,Akron,NA,73,47,NA,WR,Cincinnati,OH,USA,39.1014537,-84.5124602,39061,,https://a.espncdn.com/i/headshots/college-football/players/full/147386.png,2010
148151,Mitch,Payne,BYU,NA,74,38,NA,PK,North Ogden,UT,USA,41.3071354,-111.9601986,49057,,https://a.espncdn.com/i/headshots/college-football/players/full/148151.png,2010
148824,Aaron,Jones,Coastal Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/148824.png,2010
157607,Greg,Joseph,Florida Atlantic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/157607.png,2010
160242,Marquise,Liverpool,Temple,NA,71,28,NA,DB,Ramsey,NJ,USA,41.0573188,-74.1409771,34003,,https://a.espncdn.com/i/headshots/college-football/players/full/160242.png,2010
160248,Mike,Naples,Boston College,NA,76,89,NA,TE,Branchburg,NJ,USA,40.60304055,-74.68744670123857,34035,,https://a.espncdn.com/i/headshots/college-football/players/full/160248.png,2010
162866,Abbel,Aiono,Southern Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/162866.png,2010
162869,Daryl,Brown,Southern Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/162869.png,2010
162875,Christian,Cox,Utah,NA,73,94,NA,DE,Bountiful,UT,USA,40.8894611,-111.8804817,49011,,https://a.espncdn.com/i/headshots/college-football/players/full/162875.png,2010
166377,Antavius,Williams,UT Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/166377.png,2010
169504,Alex,Allen,Akron,NA,72,10,NA,RB,Youngstown,OH,USA,41.1035786,-80.6520161,39099,,https://a.espncdn.com/i/headshots/college-football/players/full/169504.png,2010
169509,Jose,Cruz,Syracuse,NA,77,85,NA,TE,Johnstown,PA,USA,40.3267407,-78.9219698,42021,,https://a.espncdn.com/i/headshots/college-football/players/full/169509.png,2010
169855,DeMarco,Sampson,San Diego State,NA,74,1,NA,WR,Chula Vista,CA,USA,32.6400541,-117.0841955,06073,,https://a.espncdn.com/i/headshots/college-football/players/full/169855.png,2010
169912,Greg,Bird,Utah,NA,74,35,NA,DB,Mesa,AZ,USA,33.4151117,-111.8314773,04013,,https://a.espncdn.com/i/headshots/college-football/players/full/169912.png,2010
169997,Luke,Walters,Colorado,NA,75,81,NA,TE,Lakewood,CO,USA,39.631108499999996,-105.11005818223015,08059,,https://a.espncdn.com/i/headshots/college-football/players/full/169997.png,2010
170078,Ryan,Colburn,Fresno State,NA,75,15,NA,QB,Visalia,CA,USA,36.3302284,-119.2920585,06107,,https://a.espncdn.com/i/headshots/college-football/players/full/170078.png,2010
170554,Calvin,Wiley,Bowling Green,NA,71,6,NA,WR,Detroit,MI,USA,42.3315509,-83.0466403,26163,,https://a.espncdn.com/i/headshots/college-football/players/full/170554.png,2010
170645,Eugene,Jarvis,Kent State,NA,65,6,NA,RB,Pittsburgh,PA,USA,40.4416941,-79.9900861,42003,,https://a.espncdn.com/i/headshots/college-football/players/full/170645.png,2010
170690,Ike,Nduka,Buffalo,NA,72,36,NA,RB,White Plains,NY,USA,41.0339862,-73.7629097,36119,,https://a.espncdn.com/i/headshots/college-football/players/full/170690.png,2010
170807,Steven,Jackson,Ohio,NA,74,42,NA,S,Austin,TX,USA,30.2711286,-97.7436995,48453,,https://a.espncdn.com/i/headshots/college-football/players/full/170807.png,2010
170925,Dwight,Fluker-Berry,Norfolk State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/170925.png,2010
172304,Tygue,Howland,Portland State,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/172304.png,2010
172380,Jared,Ursua,Southern Utah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,https://a.espncdn.com/i/headshots/college-football/players/full/172380.png,2010
173140,Moise,Plancher,South Florida,NA,68,3,NA,RB,Naples,FL,USA,26.1421976,-81.7942944,12021,,https://a.espncdn.com/i/headshots/college-football/players/full/173140.png,2010
173570,Jerrell,Powe,Ole Miss,NA,74,57,NA,DT,Waynesboro,MS,USA,31.6747364,-88.645955,28153,,https://a.espncdn.com/i/headshots/college-football/players/full/173570.png,2010
173601,Mikail,Baker,Baylor,NA,72,5,NA,DB,Dallas,TX,USA,32.7762719,-96.7968559,48113,,https://a.espncdn.com/i/headshots/college-football/players/full/173601.png,2010
